# gTb, C(b)/(g^2TC_R), Derivative
8.053711773326819312e+00, 2.627141636555458071e+00, 2.627141636555458959e+00
8.061039081582803689e+00, 2.629810807686559393e+00, 2.629810807686558505e+00
8.068366389838788066e+00, 2.632479933392218641e+00, 2.632479933392218641e+00
8.075693698094772444e+00, 2.635149013754907621e+00, 2.635149013754907621e+00
8.083021006350756821e+00, 2.637818048856871211e+00, 2.637818048856870767e+00
8.090348314606741198e+00, 2.640487038780129136e+00, 2.640487038780129136e+00
8.097675622862725575e+00, 2.643155983606480852e+00, 2.643155983606480852e+00
8.105002931118709952e+00, 2.645824883417502882e+00, 2.645824883417501994e+00
8.112330239374694330e+00, 2.648493738294548372e+00, 2.648493738294548816e+00
8.119657547630678707e+00, 2.651162548318754197e+00, 2.651162548318755086e+00
8.126984855886663084e+00, 2.653831313571035189e+00, 2.653831313571036077e+00
8.134312164142647461e+00, 2.656500034132089461e+00, 2.656500034132089461e+00
8.141639472398631838e+00, 2.659168710082393083e+00, 2.659168710082393527e+00
8.148966780654616215e+00, 2.661837341502208965e+00, 2.661837341502208965e+00
8.156294088910600593e+00, 2.664505928471581964e+00, 2.664505928471581964e+00
8.163621397166584970e+00, 2.667174471070339781e+00, 2.667174471070340669e+00
8.170948705422569347e+00, 2.669842969378100062e+00, 2.669842969378100062e+00
8.178276013678553724e+00, 2.672511423474261516e+00, 2.672511423474261072e+00
8.185603321934538101e+00, 2.675179833438009247e+00, 2.675179833438010135e+00
8.192930630190522479e+00, 2.677848199348323188e+00, 2.677848199348322300e+00
8.200257938446506856e+00, 2.680516521283960341e+00, 2.680516521283959452e+00
8.207585246702491233e+00, 2.683184799323475200e+00, 2.683184799323474756e+00
8.214912554958475610e+00, 2.685853033545207769e+00, 2.685853033545207769e+00
8.222239863214459987e+00, 2.688521224027291101e+00, 2.688521224027291989e+00
8.229567171470444364e+00, 2.691189370847650419e+00, 2.691189370847650419e+00
8.236894479726428742e+00, 2.693857474083997783e+00, 2.693857474083996895e+00
8.244221787982413119e+00, 2.696525533813840525e+00, 2.696525533813840525e+00
8.251549096238397496e+00, 2.699193550114481699e+00, 2.699193550114481699e+00
8.258876404494381873e+00, 2.701861523063015635e+00, 2.701861523063015635e+00
8.266203712750366250e+00, 2.704529452736333273e+00, 2.704529452736333273e+00
8.273531021006350628e+00, 2.707197339211119935e+00, 2.707197339211119935e+00
8.280858329262335005e+00, 2.709865182563857555e+00, 2.709865182563857555e+00
8.288185637518319382e+00, 2.712532982870826448e+00, 2.712532982870826448e+00
8.295512945774303759e+00, 2.715200740208103092e+00, 2.715200740208102204e+00
8.302840254030288136e+00, 2.717868454651562793e+00, 2.717868454651561905e+00
8.310167562286272513e+00, 2.720536126276878353e+00, 2.720536126276878797e+00
8.317494870542256891e+00, 2.723203755159528949e+00, 2.723203755159528505e+00
8.324822178798241268e+00, 2.725871341374786372e+00, 2.725871341374786372e+00
8.332149487054225645e+00, 2.728538884997729674e+00, 2.728538884997728786e+00
8.339476795310210022e+00, 2.731206386103233630e+00, 2.731206386103234074e+00
8.346804103566194399e+00, 2.733873844765982941e+00, 2.733873844765983829e+00
8.354131411822178777e+00, 2.736541261060461583e+00, 2.736541261060462471e+00
8.361458720078163154e+00, 2.739208635060959462e+00, 2.739208635060959462e+00
8.368786028334147531e+00, 2.741875966841568424e+00, 2.741875966841567980e+00
8.376113336590131908e+00, 2.744543256476186688e+00, 2.744543256476187132e+00
8.383440644846116285e+00, 2.747210504038522405e+00, 2.747210504038522405e+00
8.390767953102100662e+00, 2.749877709602086551e+00, 2.749877709602085663e+00
8.398095261358085040e+00, 2.752544873240196477e+00, 2.752544873240196477e+00
8.405422569614069417e+00, 2.755211995025981242e+00, 2.755211995025982130e+00
8.412749877870053794e+00, 2.757879075032379834e+00, 2.757879075032380278e+00
8.420077186126038171e+00, 2.760546113332134954e+00, 2.760546113332135398e+00
8.427404494382022548e+00, 2.763213109997806338e+00, 2.763213109997805450e+00
8.434731802638006926e+00, 2.765880065101756546e+00, 2.765880065101756546e+00
8.442059110893991303e+00, 2.768546978716166951e+00, 2.768546978716167395e+00
8.449386419149975680e+00, 2.771213850913028853e+00, 2.771213850913028853e+00
8.456713727405960057e+00, 2.773880681764143041e+00, 2.773880681764143930e+00
8.464041035661944434e+00, 2.776547471341131335e+00, 2.776547471341130446e+00
8.471368343917928811e+00, 2.779214219715418377e+00, 2.779214219715418377e+00
8.478695652173913189e+00, 2.781880926958253841e+00, 2.781880926958254285e+00
8.486022960429897566e+00, 2.784547593140698662e+00, 2.784547593140698218e+00
8.493350268685881943e+00, 2.787214218333629923e+00, 2.787214218333629034e+00
8.500677576941866320e+00, 2.789880802607739518e+00, 2.789880802607738630e+00
8.508004885197850697e+00, 2.792547346033539046e+00, 2.792547346033539046e+00
8.515332193453835075e+00, 2.795213848681358915e+00, 2.795213848681358915e+00
8.522659501709819452e+00, 2.797880310621345235e+00, 2.797880310621346123e+00
8.529986809965803829e+00, 2.800546731923466037e+00, 2.800546731923465593e+00
8.537314118221788206e+00, 2.803213112657504613e+00, 2.803213112657505501e+00
8.544641426477772583e+00, 2.805879452893072834e+00, 2.805879452893072834e+00
8.551968734733756961e+00, 2.808545752699593834e+00, 2.808545752699593834e+00
8.559296042989741338e+00, 2.811212012146320216e+00, 2.811212012146319328e+00
8.566623351245725715e+00, 2.813878231302318955e+00, 2.813878231302319399e+00
8.573950659501710092e+00, 2.816544410236489160e+00, 2.816544410236490048e+00
8.581277967757694469e+00, 2.819210549017547862e+00, 2.819210549017547862e+00
8.588605276013678846e+00, 2.821876647714035347e+00, 2.821876647714035791e+00
8.595932584269663224e+00, 2.824542706394318703e+00, 2.824542706394319591e+00
8.603259892525647601e+00, 2.827208725126593158e+00, 2.827208725126592270e+00
8.610587200781631978e+00, 2.829874703978868755e+00, 2.829874703978869643e+00
8.617914509037616355e+00, 2.832540643018998772e+00, 2.832540643018997883e+00
8.625241817293600732e+00, 2.835206542314646416e+00, 2.835206542314646860e+00
8.632569125549585110e+00, 2.837872401933315469e+00, 2.837872401933314581e+00
8.639896433805569487e+00, 2.840538221942331187e+00, 2.840538221942330743e+00
8.647223742061553864e+00, 2.843204002408846964e+00, 2.843204002408847852e+00
8.654551050317538241e+00, 2.845869743399852769e+00, 2.845869743399853657e+00
8.661878358573522618e+00, 2.848535444982160936e+00, 2.848535444982160936e+00
8.669205666829506995e+00, 2.851201107222415931e+00, 2.851201107222416820e+00
8.676532975085491373e+00, 2.853866730187095246e+00, 2.853866730187096135e+00
8.683860283341475750e+00, 2.856532313942509393e+00, 2.856532313942509838e+00
8.691187591597460127e+00, 2.859197858554795690e+00, 2.859197858554795690e+00
8.698514899853444504e+00, 2.861863364089928030e+00, 2.861863364089928918e+00
8.705842208109428881e+00, 2.864528830613714216e+00, 2.864528830613714216e+00
8.713169516365413259e+00, 2.867194258191794187e+00, 2.867194258191793743e+00
8.720496824621397636e+00, 2.869859646889641791e+00, 2.869859646889641791e+00
8.727824132877382013e+00, 2.872524996772568340e+00, 2.872524996772567896e+00
8.735151441133366390e+00, 2.875190307905719056e+00, 2.875190307905719500e+00
8.742478749389350767e+00, 2.877855580354074849e+00, 2.877855580354075737e+00
8.749806057645335144e+00, 2.880520814182458089e+00, 2.880520814182457201e+00
8.757133365901319522e+00, 2.883186009455518839e+00, 2.883186009455517951e+00
8.764460674157303899e+00, 2.885851166237751730e+00, 2.885851166237752619e+00
8.771787982413288276e+00, 2.888516284593492411e+00, 2.888516284593491967e+00
8.779115290669272653e+00, 2.891181364586906444e+00, 2.891181364586907332e+00
8.786442598925257030e+00, 2.893846406282008399e+00, 2.893846406282007511e+00
8.793769907181241408e+00, 2.896511409742643650e+00, 2.896511409742643650e+00
8.801097215437225785e+00, 2.899176375032504360e+00, 2.899176375032505248e+00
8.808424523693210162e+00, 2.901841302215124596e+00, 2.901841302215123708e+00
8.815751831949194539e+00, 2.904506191353873668e+00, 2.904506191353872779e+00
8.823079140205178916e+00, 2.907171042511966785e+00, 2.907171042511966341e+00
8.830406448461163293e+00, 2.909835855752462397e+00, 2.909835855752462397e+00
8.837733756717147671e+00, 2.912500631138259966e+00, 2.912500631138260854e+00
8.845061064973132048e+00, 2.915165368732106632e+00, 2.915165368732107076e+00
8.852388373229116425e+00, 2.917830068596587001e+00, 2.917830068596587889e+00
8.859715681485100802e+00, 2.920494730794138682e+00, 2.920494730794137794e+00
8.867042989741085179e+00, 2.923159355387033642e+00, 2.923159355387033198e+00
8.874370297997067780e+00, 2.925823942437398628e+00, 2.925823942437399072e+00
8.881697606253052157e+00, 2.928488492007204513e+00, 2.928488492007204513e+00
8.889024914509036535e+00, 2.931153004158268072e+00, 2.931153004158268072e+00
8.896352222765020912e+00, 2.933817478952250646e+00, 2.933817478952251534e+00
8.903679531021005289e+00, 2.936481916450667473e+00, 2.936481916450667917e+00
8.911006839276989666e+00, 2.939146316714875251e+00, 2.939146316714875251e+00
8.918334147532974043e+00, 2.941810679806082351e+00, 2.941810679806083240e+00
8.925661455788958420e+00, 2.944475005785349708e+00, 2.944475005785349708e+00
8.932988764044942798e+00, 2.947139294713580160e+00, 2.947139294713581048e+00
8.940316072300927175e+00, 2.949803546651537101e+00, 2.949803546651536212e+00
8.947643380556911552e+00, 2.952467761659820500e+00, 2.952467761659821388e+00
8.954970688812895929e+00, 2.955131939798897101e+00, 2.955131939798897989e+00
8.962297997068880306e+00, 2.957796081129075105e+00, 2.957796081129075105e+00
8.969625305324864684e+00, 2.960460185710517056e+00, 2.960460185710517056e+00
8.976952613580849061e+00, 2.963124253603239833e+00, 2.963124253603239389e+00
8.984279921836833438e+00, 2.965788284867111102e+00, 2.965788284867111546e+00
8.991607230092817815e+00, 2.968452279561853757e+00, 2.968452279561854201e+00
8.998934538348802192e+00, 2.971116237747046362e+00, 2.971116237747045474e+00
9.006261846604786570e+00, 2.973780159482116936e+00, 2.973780159482116048e+00
9.013589154860770947e+00, 2.976444044826351387e+00, 2.976444044826351387e+00
9.020916463116755324e+00, 2.979107893838893961e+00, 2.979107893838893961e+00
9.028243771372739701e+00, 2.981771706578740133e+00, 2.981771706578740133e+00
9.035571079628724078e+00, 2.984435483104745046e+00, 2.984435483104744602e+00
9.042898387884708455e+00, 2.987099223475617293e+00, 2.987099223475617293e+00
9.050225696140692833e+00, 2.989762927749928245e+00, 2.989762927749927357e+00
9.057553004396677210e+00, 2.992426595986098281e+00, 2.992426595986099169e+00
9.064880312652661587e+00, 2.995090228242418107e+00, 2.995090228242418107e+00
9.072207620908645964e+00, 2.997753824577025661e+00, 2.997753824577026549e+00
9.079534929164630341e+00, 3.000417385047926988e+00, 3.000417385047927432e+00
9.086862237420614719e+00, 3.003080909712979363e+00, 3.003080909712979807e+00
9.094189545676599096e+00, 3.005744398629908165e+00, 3.005744398629908165e+00
9.101516853932583473e+00, 3.008407851856295334e+00, 3.008407851856294446e+00
9.108844162188567850e+00, 3.011071269449580701e+00, 3.011071269449580701e+00
9.116171470444552227e+00, 3.013734651467073089e+00, 3.013734651467072201e+00
9.123498778700536604e+00, 3.016397997965936550e+00, 3.016397997965935662e+00
9.130826086956520982e+00, 3.019061309003199245e+00, 3.019061309003200133e+00
9.138153395212505359e+00, 3.021724584635756106e+00, 3.021724584635756994e+00
9.145480703468489736e+00, 3.024387824920360845e+00, 3.024387824920360845e+00
9.152808011724474113e+00, 3.027051029913629510e+00, 3.027051029913629954e+00
9.160135319980458490e+00, 3.029714199672049357e+00, 3.029714199672048469e+00
9.167462628236442868e+00, 3.032377334251961543e+00, 3.032377334251961543e+00
9.174789936492427245e+00, 3.035040433709582874e+00, 3.035040433709582874e+00
9.182117244748411622e+00, 3.037703498100988053e+00, 3.037703498100987609e+00
9.189444553004395999e+00, 3.040366527482120773e+00, 3.040366527482120773e+00
9.196771861260380376e+00, 3.043029521908792390e+00, 3.043029521908792390e+00
9.204099169516364753e+00, 3.045692481436676147e+00, 3.045692481436676591e+00
9.211426477772349131e+00, 3.048355406121317390e+00, 3.048355406121318278e+00
9.218753786028333508e+00, 3.051018296018127351e+00, 3.051018296018126463e+00
9.226081094284317885e+00, 3.053681151182381370e+00, 3.053681151182381370e+00
9.233408402540302262e+00, 3.056343971669229109e+00, 3.056343971669229109e+00
9.240735710796286639e+00, 3.059006757533687004e+00, 3.059006757533686116e+00
9.248063019052271017e+00, 3.061669508830635156e+00, 3.061669508830636044e+00
9.255390327308255394e+00, 3.064332225614834204e+00, 3.064332225614834204e+00
9.262717635564239771e+00, 3.066994907940904014e+00, 3.066994907940904458e+00
9.270044943820224148e+00, 3.069657555863343656e+00, 3.069657555863343212e+00
9.277372252076208525e+00, 3.072320169436515425e+00, 3.072320169436514536e+00
9.284699560332192902e+00, 3.074982748714655045e+00, 3.074982748714655489e+00
9.292026868588177280e+00, 3.077645293751877453e+00, 3.077645293751876565e+00
9.299354176844161657e+00, 3.080307804602157251e+00, 3.080307804602157251e+00
9.306681485100146034e+00, 3.082970281319349581e+00, 3.082970281319350025e+00
9.314008793356130411e+00, 3.085632723957182133e+00, 3.085632723957181245e+00
9.321336101612114788e+00, 3.088295132569250701e+00, 3.088295132569251145e+00
9.328663409868099166e+00, 3.090957507209032507e+00, 3.090957507209031618e+00
9.335990718124083543e+00, 3.093619847929870215e+00, 3.093619847929869326e+00
9.343318026380067920e+00, 3.096282154784986584e+00, 3.096282154784986584e+00
9.350645334636052297e+00, 3.098944427827478254e+00, 3.098944427827478698e+00
9.357972642892036674e+00, 3.101606667110317517e+00, 3.101606667110317517e+00
9.365299951148021051e+00, 3.104268872686349656e+00, 3.104268872686350100e+00
9.372627259404005429e+00, 3.106931044608300052e+00, 3.106931044608299608e+00
9.379954567659989806e+00, 3.109593182928764410e+00, 3.109593182928765298e+00
9.387281875915974183e+00, 3.112255287700223860e+00, 3.112255287700224304e+00
9.394609184171958560e+00, 3.114917358975028083e+00, 3.114917358975028083e+00
9.401936492427942937e+00, 3.117579396805410408e+00, 3.117579396805409520e+00
9.409263800683927315e+00, 3.120241401243475821e+00, 3.120241401243475821e+00
9.416591108939911692e+00, 3.122903372341215178e+00, 3.122903372341215622e+00
9.423918417195896069e+00, 3.125565310150492326e+00, 3.125565310150493215e+00
9.431245725451880446e+00, 3.128227214723054761e+00, 3.128227214723055649e+00
9.438573033707864823e+00, 3.130889086110526076e+00, 3.130889086110525632e+00
9.445900341963849201e+00, 3.133550924364407297e+00, 3.133550924364408186e+00
9.453227650219833578e+00, 3.136212729536086208e+00, 3.136212729536087096e+00
9.460554958475817955e+00, 3.138874501676828910e+00, 3.138874501676828022e+00
9.467882266731802332e+00, 3.141536240837777605e+00, 3.141536240837776717e+00
9.475209574987786709e+00, 3.144197947069959920e+00, 3.144197947069959032e+00
9.482536883243771086e+00, 3.146859620424286685e+00, 3.146859620424286241e+00
9.489864191499755464e+00, 3.149521260951546608e+00, 3.149521260951547053e+00
9.497191499755739841e+00, 3.152182868702416485e+00, 3.152182868702416041e+00
9.504518808011724218e+00, 3.154844443727447878e+00, 3.154844443727447878e+00
9.511846116267708595e+00, 3.157505986077083993e+00, 3.157505986077083993e+00
9.519173424523692972e+00, 3.160167495801644133e+00, 3.160167495801644133e+00
9.526500732779677350e+00, 3.162828972951337914e+00, 3.162828972951337470e+00
9.533828041035661727e+00, 3.165490417576251936e+00, 3.165490417576252824e+00
9.541155349291646104e+00, 3.168151829726367552e+00, 3.168151829726367108e+00
9.548482657547630481e+00, 3.170813209451537773e+00, 3.170813209451537773e+00
9.555809965803614858e+00, 3.173474556801511248e+00, 3.173474556801512136e+00
9.563137274059599235e+00, 3.176135871825920720e+00, 3.176135871825921608e+00
9.570464582315583613e+00, 3.178797154574283024e+00, 3.178797154574282136e+00
9.577791890571567990e+00, 3.181458405095997310e+00, 3.181458405095997755e+00
9.585119198827552367e+00, 3.184119623440357483e+00, 3.184119623440356595e+00
9.592446507083536744e+00, 3.186780809656538871e+00, 3.186780809656537983e+00
9.599773815339521121e+00, 3.189441963793604895e+00, 3.189441963793604451e+00
9.607101123595505499e+00, 3.192103085900510173e+00, 3.192103085900509285e+00
9.614428431851489876e+00, 3.194764176026091196e+00, 3.194764176026091196e+00
9.621755740107474253e+00, 3.197425234219080092e+00, 3.197425234219079204e+00
9.629083048363458630e+00, 3.200086260528089088e+00, 3.200086260528090421e+00
9.636410356619443007e+00, 3.202747255001632265e+00, 3.202747255001630933e+00
9.643737664875427384e+00, 3.205408217688095807e+00, 3.205408217688096695e+00
9.651064973131411762e+00, 3.208069148635772638e+00, 3.208069148635772638e+00
9.658392281387396139e+00, 3.210730047892832673e+00, 3.210730047892834005e+00
9.665719589643380516e+00, 3.213390915507346346e+00, 3.213390915507345902e+00
9.673046897899364893e+00, 3.216051751527266855e+00, 3.216051751527266411e+00
9.680374206155349270e+00, 3.218712556000440816e+00, 3.218712556000441261e+00
9.687701514411333648e+00, 3.221373328974612704e+00, 3.221373328974611372e+00
9.695028822667318025e+00, 3.224034070497404869e+00, 3.224034070497405313e+00
9.702356130923302402e+00, 3.226694780616348179e+00, 3.226694780616347735e+00
9.709683439179286779e+00, 3.229355459378851378e+00, 3.229355459378851378e+00
9.717010747435271156e+00, 3.232016106832226399e+00, 3.232016106832226399e+00
9.724338055691255533e+00, 3.234676723023673262e+00, 3.234676723023672373e+00
9.731665363947239911e+00, 3.237337308000284519e+00, 3.237337308000283187e+00
9.738992672203224288e+00, 3.239997861809046142e+00, 3.239997861809046587e+00
9.746319980459208665e+00, 3.242658384496843738e+00, 3.242658384496845070e+00
9.753647288715193042e+00, 3.245318876110454553e+00, 3.245318876110454998e+00
9.760974596971177419e+00, 3.247979336696545705e+00, 3.247979336696545705e+00
9.768301905227161797e+00, 3.250639766301683053e+00, 3.250639766301683942e+00
9.775629213483146174e+00, 3.253300164972329878e+00, 3.253300164972329878e+00
9.782956521739130551e+00, 3.255960532754840653e+00, 3.255960532754840653e+00
9.790283829995114928e+00, 3.258620869695468159e+00, 3.258620869695467270e+00
9.797611138251099305e+00, 3.261281175840359925e+00, 3.261281175840360369e+00
9.804938446507083682e+00, 3.263941451235561786e+00, 3.263941451235562230e+00
9.812265754763068060e+00, 3.266601695927016991e+00, 3.266601695927017435e+00
9.819593063019052437e+00, 3.269261909960562651e+00, 3.269261909960562651e+00
9.826920371275036814e+00, 3.271922093381936847e+00, 3.271922093381935515e+00
9.834247679531021191e+00, 3.274582246236768857e+00, 3.274582246236769745e+00
9.841574987787005568e+00, 3.277242368570597364e+00, 3.277242368570597364e+00
9.848902296042989946e+00, 3.279902460428850031e+00, 3.279902460428850031e+00
9.856229604298974323e+00, 3.282562521856853710e+00, 3.282562521856854598e+00
9.863556912554958700e+00, 3.285222552899840665e+00, 3.285222552899841109e+00
9.870884220810943077e+00, 3.287882553602934355e+00, 3.287882553602935243e+00
9.878211529066927454e+00, 3.290542524011165870e+00, 3.290542524011165870e+00
9.885538837322911832e+00, 3.293202464169455723e+00, 3.293202464169457055e+00
9.892866145578896209e+00, 3.295862374122636496e+00, 3.295862374122637828e+00
9.900193453834880586e+00, 3.298522253915434632e+00, 3.298522253915434188e+00
9.907520762090864963e+00, 3.301182103592474437e+00, 3.301182103592474881e+00
9.914848070346849340e+00, 3.303841923198286068e+00, 3.303841923198287400e+00
9.922175378602833717e+00, 3.306501712777304203e+00, 3.306501712777303759e+00
9.929502686858818095e+00, 3.309161472373856938e+00, 3.309161472373856050e+00
9.936829995114802472e+00, 3.311821202032176004e+00, 3.311821202032175560e+00
9.944157303370786849e+00, 3.314480901796401202e+00, 3.314480901796401646e+00
9.951484611626771226e+00, 3.317140571710568864e+00, 3.317140571710569752e+00
9.958811919882755603e+00, 3.319800211818623392e+00, 3.319800211818622948e+00
9.966139228138739981e+00, 3.322459822164403942e+00, 3.322459822164403942e+00
9.973466536394724358e+00, 3.325119402791663514e+00, 3.325119402791662182e+00
9.980793844650708735e+00, 3.327778953744045864e+00, 3.327778953744047197e+00
9.988121152906693112e+00, 3.330438475065115700e+00, 3.330438475065116144e+00
9.995448461162677489e+00, 3.333097966798326706e+00, 3.333097966798325817e+00
1.000277576941866187e+01, 3.335757428987042417e+00, 3.335757428987041084e+00
1.001010307767464624e+01, 3.338416861674530889e+00, 3.338416861674530889e+00
1.001743038593063062e+01, 3.341076264903967807e+00, 3.341076264903967363e+00
1.002475769418661500e+01, 3.343735638718429826e+00, 3.343735638718431158e+00
1.003208500244259938e+01, 3.346394983160905223e+00, 3.346394983160905223e+00
1.003941231069858375e+01, 3.349054298274281916e+00, 3.349054298274280583e+00
1.004673961895456813e+01, 3.351713584101353671e+00, 3.351713584101352339e+00
1.005406692721055251e+01, 3.354372840684824997e+00, 3.354372840684824997e+00
1.006139423546653688e+01, 3.357032068067305364e+00, 3.357032068067305808e+00
1.006872154372252126e+01, 3.359691266291313649e+00, 3.359691266291313649e+00
1.007604885197850564e+01, 3.362350435399269699e+00, 3.362350435399269255e+00
1.008337616023449002e+01, 3.365009575433504541e+00, 3.365009575433505873e+00
1.009070346849047439e+01, 3.367668686436260828e+00, 3.367668686436260828e+00
1.009803077674645877e+01, 3.370327768449683514e+00, 3.370327768449682182e+00
1.010535808500244315e+01, 3.372986821515823852e+00, 3.372986821515825184e+00
1.011268539325842752e+01, 3.375645845676650936e+00, 3.375645845676650936e+00
1.012001270151441190e+01, 3.378304840974036161e+00, 3.378304840974035272e+00
1.012734000977039628e+01, 3.380963807449758107e+00, 3.380963807449757219e+00
1.013466731802638066e+01, 3.383622745145509203e+00, 3.383622745145509647e+00
1.014199462628236503e+01, 3.386281654102889505e+00, 3.386281654102890837e+00
1.014932193453834941e+01, 3.388940534363413359e+00, 3.388940534363412915e+00
1.015664924279433379e+01, 3.391599385968495639e+00, 3.391599385968495195e+00
1.016397655105031816e+01, 3.394258208959470391e+00, 3.394258208959469947e+00
1.017130385930630254e+01, 3.396917003377575739e+00, 3.396917003377576183e+00
1.017863116756228692e+01, 3.399575769263968983e+00, 3.399575769263969871e+00
1.018595847581827130e+01, 3.402234506659710167e+00, 3.402234506659711499e+00
1.019328578407425567e+01, 3.404893215605776291e+00, 3.404893215605777179e+00
1.020061309233024005e+01, 3.407551896143054204e+00, 3.407551896143054204e+00
1.020794040058622443e+01, 3.410210548312340606e+00, 3.410210548312339718e+00
1.021526770884220880e+01, 3.412869172154345154e+00, 3.412869172154345598e+00
1.022259501709819318e+01, 3.415527767709695794e+00, 3.415527767709694462e+00
1.022992232535417756e+01, 3.418186335018923216e+00, 3.418186335018923216e+00
1.023724963361016016e+01, 3.420844874122479506e+00, 3.420844874122479062e+00
1.024457694186614454e+01, 3.423503385060726156e+00, 3.423503385060725268e+00
1.025190425012212891e+01, 3.426161867873936284e+00, 3.426161867873935840e+00
1.025923155837811329e+01, 3.428820322602300408e+00, 3.428820322602301740e+00
1.026655886663409767e+01, 3.431478749285922891e+00, 3.431478749285924223e+00
1.027388617489008205e+01, 3.434137147964820613e+00, 3.434137147964821946e+00
1.028121348314606642e+01, 3.436795518678925632e+00, 3.436795518678925188e+00
1.028854079140205080e+01, 3.439453861468080742e+00, 3.439453861468079854e+00
1.029586809965803518e+01, 3.442112176372048804e+00, 3.442112176372048804e+00
1.030319540791401955e+01, 3.444770463430507856e+00, 3.444770463430506968e+00
1.031052271617000393e+01, 3.447428722683048008e+00, 3.447428722683046676e+00
1.031785002442598831e+01, 3.450086954169173215e+00, 3.450086954169174103e+00
1.032517733268197269e+01, 3.452745157928312825e+00, 3.452745157928313713e+00
1.033250464093795706e+01, 3.455403333999803817e+00, 3.455403333999803372e+00
1.033983194919394144e+01, 3.458061482422899235e+00, 3.458061482422900568e+00
1.034715925744992582e+01, 3.460719603236774855e+00, 3.460719603236774411e+00
1.035448656570591019e+01, 3.463377696480518075e+00, 3.463377696480517187e+00
1.036181387396189457e+01, 3.466035762193131475e+00, 3.466035762193132364e+00
1.036914118221787895e+01, 3.468693800413545247e+00, 3.468693800413544359e+00
1.037646849047386333e+01, 3.471351811180594105e+00, 3.471351811180593216e+00
1.038379579872984770e+01, 3.474009794533038598e+00, 3.474009794533038598e+00
1.039112310698583208e+01, 3.476667750509556232e+00, 3.476667750509556232e+00
1.039845041524181646e+01, 3.479325679148741912e+00, 3.479325679148740580e+00
1.040577772349780084e+01, 3.481983580489106611e+00, 3.481983580489105279e+00
1.041310503175378521e+01, 3.484641454569080921e+00, 3.484641454569082253e+00
1.042043234000976959e+01, 3.487299301427022158e+00, 3.487299301427022158e+00
1.042775964826575397e+01, 3.489957121101193493e+00, 3.489957121101193938e+00
1.043508695652173834e+01, 3.492614913629787043e+00, 3.492614913629788376e+00
1.044241426477772272e+01, 3.495272679050912767e+00, 3.495272679050912323e+00
1.044974157303370710e+01, 3.497930417402598025e+00, 3.497930417402596692e+00
1.045706888128969148e+01, 3.500588128722788905e+00, 3.500588128722788461e+00
1.046439618954567585e+01, 3.503245813049355561e+00, 3.503245813049356006e+00
1.047172349780166023e+01, 3.505903470420091317e+00, 3.505903470420090429e+00
1.047905080605764461e+01, 3.508561100872699789e+00, 3.508561100872700678e+00
1.048637811431362898e+01, 3.511218704444820204e+00, 3.511218704444818872e+00
1.049370542256961336e+01, 3.513876281173994087e+00, 3.513876281173994975e+00
1.050103273082559774e+01, 3.516533831097703899e+00, 3.516533831097704343e+00
1.050836003908158212e+01, 3.519191354253342396e+00, 3.519191354253341508e+00
1.051568734733756649e+01, 3.521848850678224618e+00, 3.521848850678223730e+00
1.052301465559355087e+01, 3.524506320409587445e+00, 3.524506320409588778e+00
1.053034196384953525e+01, 3.527163763484599812e+00, 3.527163763484598924e+00
1.053766927210551962e+01, 3.529821179940335174e+00, 3.529821179940336506e+00
1.054499658036150400e+01, 3.532478569813811031e+00, 3.532478569813809699e+00
1.055232388861748838e+01, 3.535135933141944964e+00, 3.535135933141946296e+00
1.055965119687347276e+01, 3.537793269961597264e+00, 3.537793269961598153e+00
1.056697850512945713e+01, 3.540450580309540740e+00, 3.540450580309542072e+00
1.057430581338544151e+01, 3.543107864222477144e+00, 3.543107864222476255e+00
1.058163312164142589e+01, 3.545765121737025183e+00, 3.545765121737024295e+00
1.058896042989741026e+01, 3.548422352889730735e+00, 3.548422352889731624e+00
1.059628773815339464e+01, 3.551079557717071289e+00, 3.551079557717070401e+00
1.060361504640937902e+01, 3.553736736255435957e+00, 3.553736736255435513e+00
1.061094235466536340e+01, 3.556393888541145021e+00, 3.556393888541146353e+00
1.061826966292134777e+01, 3.559051014610447705e+00, 3.559051014610448593e+00
1.062559697117733215e+01, 3.561708114499510192e+00, 3.561708114499511080e+00
1.063292427943331653e+01, 3.564365188244429827e+00, 3.564365188244428495e+00
1.064025158768930091e+01, 3.567022235881223580e+00, 3.567022235881221803e+00
1.064757889594528528e+01, 3.569679257445834697e+00, 3.569679257445835585e+00
1.065490620420126966e+01, 3.572336252974141146e+00, 3.572336252974142923e+00
1.066223351245725404e+01, 3.574993222501943180e+00, 3.574993222501941403e+00
1.066956082071323841e+01, 3.577650166064955339e+00, 3.577650166064954007e+00
1.067688812896922279e+01, 3.580307083698832660e+00, 3.580307083698831772e+00
1.068421543722520717e+01, 3.582963975439150683e+00, 3.582963975439151572e+00
1.069154274548119155e+01, 3.585620841321416119e+00, 3.585620841321417007e+00
1.069887005373717592e+01, 3.588277681381058404e+00, 3.588277681381058404e+00
1.070619736199316030e+01, 3.590934495653435476e+00, 3.590934495653435476e+00
1.071352467024914468e+01, 3.593591284173832445e+00, 3.593591284173831113e+00
1.072085197850512905e+01, 3.596248046977462920e+00, 3.596248046977461588e+00
1.072817928676111343e+01, 3.598904784099465459e+00, 3.598904784099464571e+00
1.073550659501709781e+01, 3.601561495574912453e+00, 3.601561495574912009e+00
