# Parameter : G->GG gs = 1.66238 P = 300 T = 1 z = 0.25 mDSqr= 4.14527 Qs^2 = 20.1586 q0= 0.777193 q3= 7.22437 muSqr= 0.444905
 t Sum LODeriv NLODeriv NLODeriv2 LOSpect NLOSpect NLOSpect2 
0.254222 0.0172326 0.0125445 0.0021742 0.00468803 0.310215 0.0595807 0.133438
0.255111 0.017379 0.0125445 0.00217429 0.00483447 0.31147 0.0597981 0.133907
0.256 0.0172208 0.0125444 0.00217436 0.00467637 0.312724 0.0600155 0.134391
0.256889 0.0172577 0.0125444 0.00217444 0.00471334 0.313979 0.0602329 0.134858
0.257778 0.0171495 0.0125443 0.00217451 0.00460511 0.315233 0.0604504 0.13533
0.258667 0.0172098 0.0125443 0.00217457 0.00466546 0.316487 0.0606678 0.13579
0.259556 0.0172679 0.0125443 0.00217462 0.00472365 0.317742 0.0608853 0.136257
0.260444 0.0172431 0.0125442 0.00217467 0.00469884 0.318996 0.0611028 0.136729
0.261333 0.0172814 0.0125442 0.00217472 0.00473722 0.320251 0.0613202 0.137199
0.262222 0.0171837 0.0125441 0.00217476 0.00463956 0.321505 0.0615377 0.137673
0.263111 0.0172898 0.0125441 0.0021748 0.00474572 0.32276 0.0617552 0.138137
0.264 0.017109 0.012544 0.00217483 0.00456496 0.324014 0.0619726 0.138611
0.264889 0.0173093 0.012544 0.00217486 0.00476534 0.325268 0.0621901 0.139068
0.265778 0.0172571 0.012544 0.00217488 0.00471315 0.326523 0.0624076 0.139544
0.266667 0.0173058 0.0125439 0.0021749 0.00476192 0.327777 0.0626251 0.140016
0.267556 0.0172421 0.0125439 0.00217492 0.00469823 0.329032 0.0628426 0.140492
0.268444 0.017323 0.0125439 0.00217493 0.00477919 0.330286 0.0630601 0.140962
0.269333 0.0171182 0.0125438 0.00217494 0.00457434 0.33154 0.0632776 0.141439
0.270222 0.0172362 0.0125438 0.00217495 0.00469246 0.332795 0.0634951 0.141897
0.271111 0.0170655 0.0125438 0.00217495 0.00452179 0.334049 0.0637126 0.142366
0.272 0.0172709 0.0125437 0.00217496 0.00472717 0.335303 0.0639301 0.142818
0.272889 0.0174596 0.0125437 0.00217495 0.00491592 0.336558 0.0641476 0.143291
0.273778 0.0171999 0.0125437 0.00217495 0.00465623 0.337812 0.0643651 0.143783
0.274667 0.017259 0.0125436 0.00217494 0.00471536 0.339067 0.0645826 0.144248
0.275556 0.0172136 0.0125436 0.00217494 0.00467003 0.340321 0.0648 0.14472
0.276444 0.0172424 0.0125436 0.00217493 0.00469883 0.341575 0.0650175 0.145187
0.277333 0.0172768 0.0125436 0.00217491 0.00473328 0.34283 0.065235 0.145657
0.278222 0.0171617 0.0125435 0.0021749 0.0046182 0.344084 0.0654525 0.14613
0.279111 0.0173972 0.0125435 0.00217489 0.00485366 0.345338 0.06567 0.146592
0.28 0.0172833 0.0125435 0.00217487 0.00473985 0.346593 0.0658875 0.147077
0.280889 0.017211 0.0125435 0.00217485 0.00466756 0.347847 0.066105 0.147551
0.281778 0.0171342 0.0125434 0.00217483 0.00459078 0.349101 0.0663225 0.148018
0.282667 0.0171715 0.0125434 0.00217481 0.00462803 0.350356 0.06654 0.148477
0.283556 0.0172396 0.0125434 0.00217479 0.00469616 0.35161 0.0667574 0.14894
0.284444 0.017422 0.0125434 0.00217477 0.00487862 0.352864 0.0669749 0.149409
0.285333 0.0173257 0.0125434 0.00217475 0.00478233 0.354119 0.0671924 0.149897
0.286222 0.0171517 0.0125434 0.00217473 0.00460835 0.355373 0.0674099 0.150376
0.287111 0.0172309 0.0125433 0.0021747 0.00468758 0.356627 0.0676273 0.150836
0.288 0.0181032 0.0125433 0.00217468 0.00555984 0.357882 0.0678448 0.151305
0.288889 0.016458 0.0125433 0.00217466 0.00391469 0.359136 0.0680623 0.151861
0.289778 0.0172047 0.0125433 0.00217463 0.0046614 0.36039 0.0682797 0.152253
0.290667 0.0173532 0.0125433 0.00217461 0.00480995 0.361645 0.0684972 0.152719
0.291556 0.0172582 0.0125433 0.00217458 0.00471495 0.362899 0.0687147 0.1532
0.292444 0.0173214 0.0125433 0.00217456 0.00477812 0.364153 0.0689321 0.153671
0.293333 0.0170437 0.0125433 0.00217453 0.00450042 0.365408 0.0691496 0.154149
0.294222 0.0166451 0.0125433 0.00217451 0.00410181 0.366662 0.069367 0.154599
0.295111 0.017749 0.0125432 0.00217448 0.00520578 0.367916 0.0695845 0.155009
0.296 0.017392 0.0125432 0.00217446 0.00484875 0.369171 0.0698019 0.15553
0.296889 0.0171847 0.0125432 0.00217444 0.00464144 0.370425 0.0700194 0.156015
0.297778 0.0167134 0.0125432 0.00217441 0.0041702 0.371679 0.0702368 0.156479
0.298667 0.0172069 0.0125432 0.00217439 0.00466369 0.372934 0.0704543 0.156896
0.299556 0.0179843 0.0125432 0.00217436 0.00544103 0.374188 0.0706717 0.157362
0.300444 0.0171916 0.0125432 0.00217434 0.00464837 0.375442 0.0708891 0.157906
0.301333 0.0172734 0.0125432 0.00217432 0.0047302 0.376697 0.0711066 0.158371
0.302222 0.0172298 0.0125432 0.0021743 0.00468655 0.377951 0.071324 0.158844
0.303111 0.0172614 0.0125432 0.00217428 0.00471816 0.379205 0.0715414 0.159313
0.304 0.0171206 0.0125432 0.00217425 0.00457735 0.38046 0.0717589 0.159785
0.304889 0.017296 0.0125432 0.00217423 0.00475283 0.381714 0.0719763 0.160242
0.305778 0.0172436 0.0125432 0.00217421 0.00470043 0.382968 0.0721937 0.160718
0.306667 0.0171819 0.0125432 0.00217419 0.00463868 0.384223 0.0724111 0.161188
0.307556 0.0173495 0.0125432 0.00217417 0.00480627 0.385477 0.0726286 0.161652
0.308444 0.0170432 0.0125432 0.00217415 0.0045 0.386731 0.072846 0.162132
0.309333 0.0174896 0.0125432 0.00217414 0.00494644 0.387985 0.0730634 0.162582
0.310222 0.0171764 0.0125432 0.00217412 0.00463318 0.38924 0.0732808 0.163077
0.311111 0.0172486 0.0125432 0.0021741 0.00470537 0.390494 0.0734982 0.16354
0.312 0.0171965 0.0125432 0.00217408 0.00465329 0.391748 0.0737156 0.164011
0.312889 0.0171468 0.0125432 0.00217407 0.00460359 0.393003 0.073933 0.164476
0.313778 0.0174857 0.0125432 0.00217405 0.00494251 0.394257 0.0741504 0.164936
0.314667 0.0172584 0.0125432 0.00217404 0.00471522 0.395511 0.0743678 0.165431
0.315556 0.0172228 0.0125432 0.00217402 0.00467959 0.396766 0.0745853 0.165902
0.316444 0.0172461 0.0125432 0.00217401 0.00470291 0.39802 0.0748027 0.16637
0.317333 0.0172045 0.0125432 0.002174 0.00466131 0.399274 0.0750201 0.16684
0.318222 0.0172597 0.0125432 0.00217398 0.00471648 0.400529 0.0752375 0.167307
0.319111 0.0171598 0.0125432 0.00217397 0.00461659 0.401783 0.0754549 0.167778
0.32 0.017295 0.0125432 0.00217396 0.00475182 0.403037 0.0756722 0.16824
0.320889 0.0171722 0.0125432 0.00217395 0.00462903 0.404292 0.0758896 0.168715
0.321778 0.0172733 0.0125432 0.00217394 0.0047301 0.405546 0.076107 0.169178
0.322667 0.0172703 0.0125432 0.00217393 0.00472707 0.4068 0.0763244 0.169651
0.323556 0.0172704 0.0125432 0.00217392 0.00472723 0.408055 0.0765418 0.170124
0.324444 0.0172356 0.0125432 0.00217391 0.00469236 0.409309 0.0767592 0.170596
0.325333 0.0171518 0.0125432 0.0021739 0.00460857 0.410563 0.0769766 0.171066
0.326222 0.0172638 0.0125432 0.00217389 0.00472055 0.411818 0.077194 0.171527
0.327111 0.0173589 0.0125432 0.00217389 0.00481571 0.413072 0.0774114 0.171999
0.328 0.0171938 0.0125432 0.00217388 0.00465058 0.414326 0.0776288 0.17248
0.328889 0.0171869 0.0125432 0.00217387 0.00464367 0.415581 0.0778462 0.172945
0.329778 0.017538 0.0125432 0.00217387 0.00499481 0.416835 0.0780636 0.17341
0.330667 0.0170611 0.0125432 0.00217386 0.00451784 0.418089 0.0782809 0.173909
0.331556 0.0172325 0.0125432 0.00217386 0.00468931 0.419343 0.0784983 0.174361
0.332444 0.0173761 0.0125432 0.00217385 0.00483289 0.420598 0.0787157 0.17483
0.333333 0.01714 0.0125432 0.00217385 0.00459682 0.421852 0.0789331 0.175313
0.334222 0.0170604 0.0125432 0.00217384 0.00451713 0.423106 0.0791505 0.175773
0.335111 0.0174569 0.0125432 0.00217384 0.00491365 0.424361 0.0793679 0.176224
0.336 0.017093 0.0125432 0.00217383 0.00454982 0.425615 0.0795853 0.176716
0.336889 0.0176066 0.0125432 0.00217383 0.00506342 0.426869 0.0798026 0.177171
0.337778 0.0168713 0.0125432 0.00217383 0.00432808 0.428124 0.08002 0.177677
0.338667 0.017186 0.0125432 0.00217383 0.00464277 0.429378 0.0802374 0.17811
0.339556 0.0172427 0.0125432 0.00217382 0.00469948 0.430632 0.0804548 0.178574
0.340444 0.0172002 0.0125432 0.00217382 0.00465692 0.431887 0.0806722 0.179044
0.341333 0.0172914 0.0125432 0.00217382 0.00474811 0.433141 0.0808895 0.17951
0.342222 0.0172375 0.0125432 0.00217382 0.00469425 0.434395 0.0811069 0.179985
0.343111 0.0172401 0.0125432 0.00217382 0.00469686 0.43565 0.0813243 0.180454
0.344 0.0174465 0.0125432 0.00217381 0.00490322 0.436904 0.0815417 0.180924
0.344889 0.017152 0.0125432 0.00217381 0.00460877 0.438158 0.0817591 0.181414
0.345778 0.0171262 0.0125432 0.00217381 0.00458295 0.439413 0.0819765 0.181875
0.346667 0.0172319 0.0125433 0.00217381 0.00468863 0.440667 0.0821938 0.182333
0.347556 0.0172777 0.0125433 0.00217381 0.00473448 0.441921 0.0824112 0.182802
0.348444 0.0172664 0.0125433 0.00217381 0.00472317 0.443176 0.0826286 0.183276
0.349333 0.0172886 0.0125433 0.00217381 0.00474532 0.44443 0.082846 0.183748
0.350222 0.0171821 0.0125433 0.00217381 0.00463883 0.445684 0.0830634 0.184222
0.351111 0.0172848 0.0125433 0.00217381 0.00474152 0.446939 0.0832807 0.184686
0.352 0.0173428 0.0125433 0.00217381 0.0047995 0.448193 0.0834981 0.18516
0.352889 0.0170838 0.0125433 0.00217381 0.0045405 0.449447 0.0837155 0.18564
0.353778 0.017366 0.0125433 0.00217381 0.00482277 0.450702 0.0839329 0.186094
0.354667 0.0172843 0.0125433 0.00217381 0.00474109 0.451956 0.0841503 0.186577
0.355556 0.0173016 0.0125433 0.00217381 0.00475834 0.45321 0.0843676 0.187051
0.356444 0.0173005 0.0125433 0.00217382 0.00475726 0.454465 0.084585 0.187527
0.357333 0.0171265 0.0125433 0.00217382 0.00458318 0.455719 0.0848024 0.188002
0.358222 0.0173006 0.0125433 0.00217382 0.00475733 0.456973 0.0850198 0.188461
0.359111 0.0172501 0.0125433 0.00217382 0.00470678 0.458228 0.0852372 0.188936
0.36 0.0171391 0.0125433 0.00217382 0.00459581 0.459482 0.0854546 0.189407
0.360889 0.0172429 0.0125433 0.00217382 0.00469965 0.460736 0.0856719 0.189867
0.361778 0.0173802 0.0125433 0.00217382 0.00483696 0.461991 0.0858893 0.190337
0.362667 0.0174698 0.0125433 0.00217382 0.00492653 0.463245 0.0861067 0.19082
0.363556 0.0171058 0.0125433 0.00217382 0.00456248 0.464499 0.0863241 0.191313
0.364444 0.017371 0.0125433 0.00217383 0.00482771 0.465754 0.0865415 0.191769
0.365333 0.0172357 0.0125433 0.00217383 0.00469243 0.467008 0.0867588 0.192252
0.366222 0.0172588 0.0125433 0.00217383 0.00471548 0.468262 0.0869762 0.192721
0.367111 0.0171864 0.0125433 0.00217383 0.00464308 0.469516 0.0871936 0.193193
0.368 0.0173403 0.0125433 0.00217383 0.00479706 0.470771 0.087411 0.193657
0.368889 0.0171485 0.0125433 0.00217383 0.00460524 0.472025 0.0876284 0.194137
0.369778 0.0173342 0.0125433 0.00217383 0.00479096 0.473279 0.0878458 0.194597
0.370667 0.0171796 0.0125433 0.00217384 0.00463635 0.474534 0.0880631 0.195076
0.371556 0.0172542 0.0125433 0.00217384 0.00471095 0.475788 0.0882805 0.19554
0.372444 0.0173138 0.0125433 0.00217384 0.00477049 0.477042 0.0884979 0.196011
0.373333 0.0171408 0.0125433 0.00217384 0.00459757 0.478297 0.0887153 0.196488
0.374222 0.0171905 0.0125433 0.00217384 0.00464723 0.479551 0.0889327 0.196948
0.375111 0.017377 0.0125433 0.00217384 0.00483368 0.480805 0.0891501 0.197413
0.376 0.0170604 0.0125433 0.00217384 0.00451714 0.48206 0.0893675 0.197896
0.376889 0.0172084 0.0125433 0.00217384 0.00466513 0.483314 0.0895848 0.198348
0.377778 0.0173026 0.0125433 0.00217385 0.00475928 0.484568 0.0898022 0.198814
0.378667 0.0171716 0.0125433 0.00217385 0.00462832 0.485823 0.0900196 0.19929
0.379556 0.0171925 0.0125433 0.00217385 0.00464924 0.487077 0.090237 0.199753
0.380444 0.0171311 0.0125433 0.00217385 0.0045878 0.488331 0.0904544 0.200218
0.381333 0.0172465 0.0125433 0.00217387 0.00470322 0.489586 0.0906718 0.200677
0.382222 0.0172876 0.0125433 0.00217385 0.00474432 0.49084 0.0908891 0.201147
0.383111 0.0171464 0.0125433 0.00217385 0.00460317 0.492094 0.0911065 0.201622
0.384 0.0175547 0.0125433 0.00217385 0.00501144 0.493349 0.0913239 0.202082
0.384889 0.0172267 0.0125433 0.00217385 0.00468345 0.494603 0.0915413 0.202583
0.385778 0.0171495 0.0125433 0.00217386 0.00460621 0.495857 0.0917587 0.203051
0.386667 0.0172824 0.0125433 0.00217386 0.00473917 0.497112 0.0919761 0.203512
0.387556 0.0172793 0.0125433 0.00217386 0.00473601 0.498366 0.0921935 0.203986
0.388444 0.0172417 0.0125433 0.00217386 0.00469844 0.49962 0.0924108 0.204459
0.389333 0.0173158 0.0125433 0.00217386 0.00477253 0.500875 0.0926282 0.204929
0.390222 0.0172888 0.0125433 0.00217386 0.00474554 0.502129 0.0928456 0.205407
0.391111 0.0172386 0.0125433 0.00217386 0.00469533 0.503383 0.093063 0.205881
0.392 0.0172191 0.0125433 0.00217386 0.00467583 0.504638 0.0932804 0.206351
0.392889 0.0173311 0.0125433 0.00217386 0.00478784 0.505892 0.0934978 0.206818
0.393778 0.017881 0.0125433 0.00217386 0.00533772 0.507146 0.0937152 0.207297
0.394667 0.0165932 0.0125433 0.00217386 0.00404997 0.508401 0.0939325 0.207831
0.395556 0.0171891 0.0125433 0.00217387 0.00464582 0.509655 0.0941499 0.208236
0.396444 0.0172279 0.0125433 0.00217386 0.00468467 0.510909 0.0943673 0.2087
0.397333 0.0172612 0.0125433 0.00217387 0.00471788 0.512164 0.0945847 0.209169
0.398222 0.0173869 0.0125433 0.00217387 0.00484363 0.513418 0.0948021 0.209641
0.399111 0.0171635 0.0125433 0.00217387 0.00462017 0.514672 0.0950195 0.210125
0.4 0.0177557 0.0125433 0.00217387 0.00521243 0.515927 0.0952369 0.210587
0.400889 0.0168319 0.0125433 0.00217387 0.0042886 0.517181 0.0954543 0.211108
0.401778 0.017361 0.0125433 0.00217387 0.00481768 0.518435 0.0956716 0.211537
0.402667 0.0170948 0.0125433 0.00217387 0.00455156 0.51969 0.095889 0.212019
0.403556 0.0171336 0.0125433 0.00217387 0.00459029 0.520944 0.0961064 0.212474
0.404444 0.0172031 0.0125433 0.00217387 0.00465978 0.522198 0.0963238 0.212933
0.405333 0.0172264 0.0125433 0.00217387 0.00468311 0.523453 0.0965412 0.213399
0.406222 0.0172244 0.0125433 0.00217387 0.00468113 0.524707 0.0967586 0.213867
0.407111 0.0172134 0.0125433 0.00217387 0.00467013 0.525961 0.096976 0.214335
0.408 0.0172859 0.0125433 0.00217387 0.00474258 0.527216 0.0971934 0.214802
0.408889 0.0172393 0.0125433 0.00217387 0.00469598 0.52847 0.0974107 0.215277
0.409778 0.0171707 0.0125433 0.00217387 0.00462747 0.529724 0.0976281 0.215746
0.410667 0.0172249 0.0125433 0.00217387 0.0046816 0.530979 0.0978455 0.216209
0.411556 0.0171809 0.0125433 0.00217387 0.00463762 0.532233 0.0980629 0.216677
0.412444 0.0174059 0.0125433 0.00217387 0.00486261 0.533487 0.0982803 0.217141
0.413333 0.0172645 0.0125433 0.00217387 0.00472124 0.534742 0.0984977 0.217627
0.414222 0.0171763 0.0125433 0.00217387 0.00463306 0.535996 0.0987151 0.218099
0.415111 0.0172682 0.0125433 0.00217387 0.00472493 0.53725 0.0989324 0.218563
0.416 0.0171991 0.0125433 0.00217388 0.00465581 0.538505 0.0991498 0.219035
0.416889 0.0171994 0.0125433 0.00217388 0.0046561 0.539759 0.0993672 0.219501
0.417778 0.0175616 0.0125433 0.00217388 0.0050183 0.541013 0.0995846 0.219966
0.418667 0.0172164 0.0125433 0.00217388 0.00467309 0.542267 0.099802 0.220468
0.419556 0.0169503 0.0125433 0.00217388 0.00440701 0.543522 0.100019 0.220936
0.420444 0.0172109 0.0125433 0.00217388 0.0046676 0.544776 0.100237 0.221376
0.421333 0.0172963 0.0125433 0.00217388 0.00475299 0.54603 0.100454 0.221843
0.422222 0.0172603 0.0125433 0.00217388 0.00471701 0.547285 0.100672 0.222318
0.423111 0.017152 0.0125433 0.00217388 0.0046087 0.548539 0.100889 0.22279
0.424 0.0171056 0.0125433 0.00217388 0.00456231 0.549793 0.101106 0.223251
0.424889 0.0174201 0.0125433 0.00217388 0.00487678 0.551048 0.101324 0.223707
0.425778 0.0171026 0.0125433 0.00217388 0.0045593 0.552302 0.101541 0.224195
0.426667 0.0174735 0.0125433 0.00217388 0.0049302 0.553556 0.101758 0.224651
0.427556 0.017233 0.0125433 0.00217388 0.00468976 0.554811 0.101976 0.225144
0.428444 0.0172186 0.0125433 0.00217388 0.00467532 0.556065 0.102193 0.225613
0.429333 0.0173341 0.0125433 0.00217388 0.00479078 0.557319 0.102411 0.22608
0.430222 0.0171296 0.0125433 0.00217388 0.00458635 0.558574 0.102628 0.226559
0.431111 0.0172358 0.0125433 0.00217388 0.00469252 0.559828 0.102845 0.227018
0.432 0.0173681 0.0125433 0.00217388 0.00482487 0.561082 0.103063 0.227487
0.432889 0.0171951 0.0125433 0.00217388 0.00465177 0.562337 0.10328 0.22797
0.433778 0.0172209 0.0125433 0.00217388 0.00467766 0.563591 0.103498 0.228435
0.434667 0.0173136 0.0125433 0.00217388 0.00477028 0.564845 0.103715 0.228903
0.435556 0.0171419 0.0125433 0.00217388 0.00459867 0.5661 0.103932 0.22938
0.436444 0.0173627 0.0125433 0.00217388 0.0048194 0.567354 0.10415 0.22984
0.437333 0.0172304 0.0125433 0.00217388 0.00468715 0.568608 0.104367 0.230321
0.438222 0.0174099 0.0125433 0.00217388 0.00486658 0.569863 0.104585 0.23079
0.439111 0.017192 0.0125433 0.00217388 0.0046487 0.571117 0.104802 0.231277
0.44 0.0173165 0.0125433 0.00217388 0.00477318 0.572371 0.105019 0.231742
0.440889 0.0172526 0.0125433 0.00217388 0.00470928 0.573626 0.105237 0.232219
0.441778 0.0174614 0.0125433 0.00217388 0.0049181 0.57488 0.105454 0.23269
0.442667 0.0171247 0.0125433 0.00217388 0.00458139 0.576134 0.105671 0.233182
0.443556 0.0172871 0.0125433 0.00217387 0.00474378 0.577389 0.105889 0.23364
0.444444 0.017336 0.0125433 0.00217387 0.00479275 0.578643 0.106106 0.234114
0.445333 0.0171717 0.0125433 0.00217387 0.00462839 0.579897 0.106324 0.234594
0.446222 0.017308 0.0125433 0.00217387 0.0047647 0.581152 0.106541 0.235056
0.447111 0.01723 0.0125433 0.00217387 0.00468672 0.582406 0.106758 0.235533
0.448 0.017161 0.0125433 0.00217387 0.0046177 0.58366 0.106976 0.236002
0.448889 0.0172419 0.0125433 0.00217387 0.00469866 0.584915 0.107193 0.236463
0.449778 0.0172865 0.0125433 0.00217387 0.00474323 0.586169 0.107411 0.236933
0.450667 0.0171783 0.0125433 0.00217387 0.00463502 0.587423 0.107628 0.237408
0.451556 0.0174373 0.0125433 0.00217387 0.00489402 0.588678 0.107845 0.237871
0.452444 0.0171332 0.0125433 0.00217387 0.00458989 0.589932 0.108063 0.23836
0.453333 0.0172666 0.0125433 0.00217387 0.00472337 0.591186 0.10828 0.238819
0.454222 0.0175039 0.0125433 0.00217387 0.00496064 0.592441 0.108498 0.239292
0.455111 0.0170067 0.0125433 0.00217387 0.00446345 0.593695 0.108715 0.239788
0.456 0.017248 0.0125433 0.00217387 0.00470473 0.594949 0.108932 0.240234
0.456889 0.017433 0.0125433 0.00217387 0.00488976 0.596204 0.10915 0.240705
0.457778 0.0169194 0.0125433 0.00217387 0.00437617 0.597458 0.109367 0.241194
0.458667 0.0170561 0.0125433 0.00217387 0.00451281 0.598712 0.109584 0.241631
0.459556 0.0172768 0.0125433 0.00217387 0.00473354 0.599967 0.109802 0.242082
0.460444 0.0171388 0.0125433 0.00217387 0.00459555 0.601221 0.110019 0.242556
0.461333 0.0173114 0.0125433 0.00217387 0.00476814 0.602475 0.110237 0.243015
0.462222 0.0172397 0.0125433 0.00217387 0.00469642 0.60373 0.110454 0.243492
0.463111 0.0172399 0.0125433 0.00217387 0.0046966 0.604984 0.110671 0.243962
0.464 0.0170971 0.0125433 0.00217387 0.00455386 0.606238 0.110889 0.244432
0.464889 0.017287 0.0125433 0.00217387 0.00474375 0.607493 0.111106 0.244887
0.465778 0.0172294 0.0125433 0.00217387 0.00468617 0.608747 0.111324 0.245361
0.466667 0.0173025 0.0125433 0.00217387 0.00475919 0.610001 0.111541 0.24583
0.467556 0.0170531 0.0125433 0.00217387 0.00450981 0.611256 0.111758 0.246306
0.468444 0.0174003 0.0125433 0.00217387 0.00485703 0.61251 0.111976 0.246757
0.469333 0.0172891 0.0125433 0.00217387 0.00474583 0.613764 0.112193 0.247242
0.470222 0.0172165 0.0125433 0.00217387 0.0046732 0.615018 0.11241 0.247717
0.471111 0.0173505 0.0125433 0.00217387 0.00480727 0.616273 0.112628 0.248184
0.472 0.017257 0.0125433 0.00217387 0.00471372 0.617527 0.112845 0.248665
0.472889 0.0174449 0.0125433 0.00217387 0.00490158 0.618781 0.113063 0.249136
0.473778 0.0171627 0.0125433 0.00217387 0.00461942 0.620036 0.11328 0.249627
0.474667 0.0171087 0.0125433 0.00217387 0.00456544 0.62129 0.113497 0.250089
0.475556 0.0173153 0.0125433 0.00217387 0.00477201 0.622544 0.113715 0.250545
0.476444 0.0173084 0.0125433 0.00217387 0.00476508 0.623799 0.113932 0.251022
0.477333 0.0173942 0.0125433 0.00217387 0.00485096 0.625053 0.11415 0.251499
0.478222 0.017219 0.0125433 0.00217387 0.00467576 0.626307 0.114367 0.251984
0.479111 0.0173011 0.0125433 0.00217387 0.00475778 0.627562 0.114584 0.252452
0.48 0.0171455 0.0125433 0.00217387 0.00460219 0.628816 0.114802 0.252927
0.480889 0.0172956 0.0125433 0.00217387 0.00475229 0.63007 0.115019 0.253388
0.481778 0.0171176 0.0125433 0.00217387 0.00457432 0.631325 0.115237 0.253863
0.482667 0.0173101 0.0125433 0.00217387 0.00476678 0.632579 0.115454 0.25432
0.483556 0.0173163 0.0125433 0.00217387 0.00477306 0.633833 0.115671 0.254797
0.484444 0.0173295 0.0125433 0.00217387 0.00478627 0.635088 0.115889 0.255274
0.485333 0.0172565 0.0125433 0.00217387 0.00471323 0.636342 0.116106 0.255753
0.486222 0.0172678 0.0125433 0.00217387 0.00472453 0.637596 0.116323 0.256224
0.487111 0.0172798 0.0125433 0.00217387 0.00473652 0.638851 0.116541 0.256697
0.488 0.017138 0.0125433 0.00217387 0.00459474 0.640105 0.116758 0.25717
0.488889 0.0173264 0.0125433 0.00217387 0.00478314 0.641359 0.116976 0.25763
0.489778 0.017248 0.0125433 0.00217387 0.00470475 0.642614 0.117193 0.258108
0.490667 0.0171604 0.0125433 0.00217387 0.00461715 0.643868 0.11741 0.258578
0.491556 0.0172799 0.0125433 0.00217387 0.0047366 0.645122 0.117628 0.25904
0.492444 0.0172544 0.0125433 0.00217387 0.00471112 0.646377 0.117845 0.259514
0.493333 0.0173582 0.0125433 0.00217387 0.00481497 0.647631 0.118063 0.259985
0.494222 0.017195 0.0125433 0.00217387 0.00465171 0.648885 0.11828 0.260466
0.495111 0.0172523 0.0125433 0.00217387 0.00470898 0.65014 0.118497 0.260932
0.496 0.0171779 0.0125433 0.00217387 0.00463458 0.651394 0.118715 0.261403
0.496889 0.0173376 0.0125433 0.00217387 0.0047943 0.652648 0.118932 0.261866
0.497778 0.0172346 0.0125433 0.00217387 0.00469132 0.653903 0.119149 0.262345
0.498667 0.0172903 0.0125433 0.00217387 0.00474703 0.655157 0.119367 0.262815
0.499556 0.0174072 0.0125433 0.00217387 0.0048639 0.656411 0.119584 0.263289
0.500444 0.0169984 0.0125433 0.00217387 0.0044551 0.657666 0.119802 0.263776
0.501333 0.0171234 0.0125433 0.00217387 0.00458008 0.65892 0.120019 0.264221
0.502222 0.0170365 0.0125433 0.00217387 0.00449324 0.660174 0.120236 0.264679
0.503111 0.0173373 0.0125433 0.00217387 0.00479398 0.661429 0.120454 0.265128
0.504 0.0171136 0.0125433 0.00217387 0.00457029 0.662683 0.120671 0.265608
0.504889 0.0170268 0.0125433 0.00217387 0.00448352 0.663937 0.120889 0.266065
0.505778 0.0178013 0.0125433 0.00217387 0.00525807 0.665192 0.121106 0.266513
0.506667 0.0158995 0.0125433 0.00217387 0.00335625 0.666446 0.121323 0.267039
0.507556 0.0187757 0.0125433 0.00217387 0.00623243 0.6677 0.121541 0.267375
0.508444 0.0170968 0.0125433 0.00217387 0.00455352 0.668955 0.121758 0.267998
0.509333 0.0171279 0.0125433 0.00217387 0.00458463 0.670209 0.121976 0.268453
0.510222 0.0172857 0.0125433 0.00217387 0.0047424 0.671463 0.122193 0.268912
0.511111 0.0173444 0.0125433 0.00217387 0.00480114 0.672718 0.12241 0.269386
0.512 0.0172034 0.0125433 0.00217387 0.00466014 0.673972 0.122628 0.269866
0.512889 0.0171897 0.0125433 0.00217387 0.00464641 0.675226 0.122845 0.270332
0.513778 0.0170922 0.0125433 0.00217387 0.00454893 0.676481 0.123062 0.270797
0.514667 0.0173184 0.0125433 0.00217387 0.00477515 0.677735 0.12328 0.271252
0.515556 0.0173192 0.0125433 0.00217387 0.00477593 0.678989 0.123497 0.271729
0.516444 0.0172793 0.0125433 0.00217387 0.00473606 0.680244 0.123715 0.272207
0.517333 0.0173084 0.0125433 0.00217387 0.00476512 0.681498 0.123932 0.27268
0.518222 0.0170619 0.0125433 0.00217387 0.0045186 0.682752 0.124149 0.273157
0.519111 0.0172087 0.0125433 0.00217387 0.00466543 0.684007 0.124367 0.273609
0.52 0.0174202 0.0125433 0.00217387 0.00487693 0.685261 0.124584 0.274075
0.520889 0.0172087 0.0125433 0.00217387 0.00466543 0.686515 0.124802 0.274563
0.521778 0.0172926 0.0125433 0.00217387 0.00474935 0.687769 0.125019 0.27503
0.522667 0.0171028 0.0125433 0.00217387 0.00455949 0.689024 0.125236 0.275504
0.523556 0.0173162 0.0125433 0.00217387 0.00477289 0.690278 0.125454 0.27596
0.524444 0.017342 0.0125433 0.00217387 0.00479874 0.691532 0.125671 0.276438
0.525333 0.0172066 0.0125433 0.00217387 0.00466336 0.692787 0.125888 0.276918
0.526222 0.0172351 0.0125433 0.00217387 0.00469183 0.694041 0.126106 0.277384
0.527111 0.0171302 0.0125433 0.00217387 0.0045869 0.695295 0.126323 0.277853
0.528 0.0172026 0.0125433 0.00217387 0.00465936 0.69655 0.126541 0.278312
0.528889 0.0170728 0.0125433 0.00217387 0.00452951 0.697804 0.126758 0.278778
0.529778 0.0175888 0.0125433 0.00217387 0.00504549 0.699058 0.126975 0.279231
0.530667 0.0177997 0.0125433 0.00217387 0.00525646 0.700313 0.127193 0.279735
0.531556 0.0166195 0.0125433 0.00217387 0.0040762 0.701567 0.12741 0.280261
